Temperature Data
,40,1183.333333,40,1183.333333,64.98016983,1183.333333,62.71292029,1183.333333,62.33896268,1183.333333,60.49728879,1183.333333,64.77642374,1183.333333,64.69328574,1183.333333,64.44879655,1183.333333,75.05202805,1183.333333,76.65360713,1183.333333,76.64061768,1183.333333,76.80216827,1183.333333,76.43761134,1183.333333,76.33129989,1183.333333,166.2933003,1183.333333,174.9077518,1183.333333,64.89702515,1183.333333,70.1693485,1183.333333,71.31970082,1183.333333,74.66282938,1183.333333,96.7159478,1183.333333,97.74970404,1183.333333,105.2438164,1183.333333,106.7259095,1183.333333,76.59666333,1183.333333,111.2473787,1183.333333,116.6670259,1183.333333,55.47058354,1183.333333,75.94296947,1183.333333,76.04078965,1183.333333,76.43274965,1183.333333,76.53205092,1183.333333,75.92937744,1183.333333,25,1183.333333,120.607796,1183.333333,123.9613953,1183.333333,119.6484705,1183.333333,125.2840015,1183.333333,123.4054912,1183.333333,120.9880779,1183.333333,124.3448583,1183.333333,125.5618286,1183.333333,120.2464092,1183.333333,123.7900221,1183.333333,79.31350891,1183.333333,134.9081685,1183.333333,94.17295309,1183.333333,104.9532416,1183.333333,121.3181554,1183.333333,121.5122729,1183.333333,121.3297634,1183.333333,79.47798364,1183.333333,121.4537228,1183.333333,107.9482429,1183.333333,114.2896118,1183.333333,111.4411527,1183.333333,114.3883179,1183.333333,113.4059295,1183.333333,122.0531768,1183.333333,109.3298553,1183.333333,115.343138,1183.333333,115.4209957,1183.333333,112.6319335,1183.333333,114.4913083,1183.333333,118.77633,1183.333333,93.71068253,1183.333333,101.592206,1183.333333,110.2516175,1183.333333,110.849544,1183.333333,110.4211142,1183.333333,79.3564869,1183.333333,64.18645817,1183.333333,74.74479297,1183.333333,76.37024367,1183.333333,76.28642258,1183.333333,76.43569852,1183.333333,75.97228875,1183.333333,75.87593358,1183.333333,76.27878182,1183.333333,41.5900988,1183.333333,72.02276133,1183.333333,135.5040705,1183.333333,94.08114618,1183.333333,106.1905119,1183.333333,122.293683,1183.333333,121.6964291,1183.333333,79.13809013,1183.333333,119.275294,1183.333333,93.68064846,1183.333333,97.50633391,1183.333333,111.6385649,1183.333333,110.7437455,1183.333333,79.02351463,1183.333333,65.20516145,1183.333333,75.290695,1183.333333,76.94340072,1183.333333,76.39967852,1183.333333,76.5350265,1183.333333,76.06963414,1183.333333,75.97297014,1183.333333,76.62223818,1183.333333,66.18451211,1183.333333,85.68652954,1183.333333,135.711863,1183.333333,94.63458055,1183.333333,104.5242102,1183.333333,122.6803499,1183.333333,122.0194355,1183.333333,79.81621259,1183.333333,120.3299214,1183.333333,94.51425695,1183.333333,105.6914078,1183.333333,112.7876488,1183.333333,111.7246999,1183.333333,79.73055352,1183.333333,117.7357057,1183.333333,72.02276133,1183.333333,135.711863,
,41,1191.666667,40,1191.666667,66.17210251,1191.666667,63.68455165,1191.666667,63.24439277,1191.666667,61.09183028,1191.666667,65.78734553,1191.666667,65.63703124,1191.666667,65.07960133,1191.666667,77.70890958,1191.666667,79.84059445,1191.666667,77.00823339,1191.666667,77.09459289,1191.666667,76.64956525,1191.666667,76.53240654,1191.666667,167.134447,1191.666667,176.0084492,1191.666667,65.38472653,1191.666667,71.14815781,1191.666667,73.67138596,1191.666667,77.05978023,1191.666667,103.1030991,1191.666667,104.1673764,1191.666667,114.1328533,1191.666667,115.7885083,1191.666667,78.37544038,1191.666667,111.465584,1191.666667,116.9637178,1191.666667,58.25083482,1191.666667,76.12991187,1191.666667,76.2287026,1191.666667,76.70367209,1191.666667,76.80564879,1191.666667,76.11505746,1191.666667,25,1191.666667,130.3890917,1191.666667,134.3925097,1191.666667,129.3639279,1191.666667,135.8581352,1191.666667,133.6933994,1191.666667,130.7960002,1191.666667,134.818648,1191.666667,136.1781452,1191.666667,130.0043715,1191.666667,134.1202206,1191.666667,84.71017497,1191.666667,146.6683609,1191.666667,99.81015164,1191.666667,111.84435,1191.666667,131.0502385,1191.666667,131.2648332,1191.666667,131.0489578,1191.666667,82.90635117,1191.666667,131.6826854,1191.666667,117.0064537,1191.666667,123.9759021,1191.666667,120.6153061,1191.666667,124.0636232,1191.666667,122.9141842,1191.666667,132.3569868,1191.666667,118.5518173,1191.666667,125.15964,1191.666667,125.2289431,1191.666667,121.9327499,1191.666667,124.130212,1191.666667,129.0181888,1191.666667,99.75867766,1191.666667,109.5345263,1191.666667,119.0907184,1191.666667,119.7547279,1191.666667,119.2650184,1191.666667,83.00280704,1191.666667,65.32199605,1191.666667,77.38542608,1191.666667,79.52929386,1191.666667,76.63460568,1191.666667,76.70701689,1191.666667,76.16198059,1191.666667,76.05701387,1191.666667,78.03392442,1191.666667,43.08053231,1191.666667,76.78070568,1191.666667,147.4350986,1191.666667,99.74389536,1191.666667,113.2549576,1191.666667,132.2951789,1191.666667,131.5380309,1191.666667,82.5395976,1191.666667,129.6735393,1191.666667,99.76621611,1191.666667,105.1363899,1191.666667,120.7907484,1191.666667,119.7044316,1191.666667,82.63936675,1191.666667,66.36201185,1191.666667,77.96279971,1191.666667,80.17158299,1191.666667,76.75244035,1191.666667,76.80902823,1191.666667,76.26031099,1191.666667,76.15481816,1191.666667,78.41439478,1191.666667,70.16096086,1191.666667,91.83078896,1191.666667,147.6673567,1191.666667,100.3513504,1191.666667,111.4087342,1191.666667,132.7233658,1191.666667,131.8953546,1191.666667,83.28240251,1191.666667,130.8463299,1191.666667,100.693271,1191.666667,114.1553532,1191.666667,122.0713561,1191.666667,120.7953102,1191.666667,83.42569773,1191.666667,127.4416414,1191.666667,76.78070568,1191.666667,147.6673567,
,42,1200,40,1200,67.59185205,1200,64.85586996,1200,64.34231583,1200,61.8349416,1200,67.01024997,1200,66.78650576,1200,65.87744572,1200,80.61872039,1200,83.36304865,1200,77.42633856,1200,77.42699589,1200,76.88607216,1200,76.75574663,1200,167.9165528,1200,176.9517289,1200,65.95970898,1200,72.30999898,1200,76.01671489,1200,79.46503419,1200,109.2198614,1200,110.3202575,1200,122.3276721,1200,124.1596434,1200,80.34971215,1200,111.7275871,1200,117.3079492,1200,60.89889997,1200,76.33582407,1200,76.43605355,1200,77.01043531,1200,77.1157205,1200,76.31944572,1200,25,1200,139.6058568,1200,144.1742748,1200,138.490475,1200,145.775428,1200,143.3471103,1200,140.0406183,1200,144.6430025,1200,146.1368172,1200,139.1742345,1200,143.8159563,1200,89.76308249,1200,157.5994424,1200,105.3886981,1200,118.5371575,1200,140.2078027,1200,140.4424307,1200,140.195861,1200,86.55400467,1200,141.2310327,1200,125.3591975,1200,132.9396045,1200,129.1207372,1200,133.0215514,1200,131.72128,1200,141.9783137,1200,127.0675033,1200,134.2516675,1200,134.3166932,1200,130.5632199,1200,133.0655354,1200,138.4124255,1200,105.6558304,1200,116.9486938,1200,127.312123,1200,128.0400772,1200,127.4935605,1200,86.8973055,1200,66.67692149,1200,80.27612246,1200,83.02304694,1200,77.02924245,1200,77.01420097,1200,76.37119977,1200,76.25575442,1200,79.9821623,1200,44.49082581,1200,81.21382732,1200,158.5181441,1200,105.3425518,1200,120.1071884,1200,141.6927815,1200,140.7929466,1200,86.15979567,1200,139.2002822,1200,105.6919545,1200,112.2423316,1200,129.284631,1200,128.0308396,1200,86.5029393,1200,67.74441494,1200,80.8867572,1200,83.73467238,1200,77.15234633,1200,77.11952754,1200,76.47097971,1200,76.3547585,1200,80.40012266,1200,73.94761874,1200,97.58989478,1200,158.7743413,1200,106.0031237,1200,118.0909985,1200,142.1618639,1200,141.1839354,1200,86.96624321,1200,140.4874246,1200,106.7101723,1200,122.0589827,1200,130.6932712,1200,129.2283405,1200,87.36715368,1200,136.5057969,1200,81.21382732,1200,158.7743413,
,43,1240,40,1240,73.27677907,1240,69.77364919,1240,69.06793738,1240,65.41544026,1240,72.24003031,1240,71.84812194,1240,69.92889357,1240,87.51914364,1240,92.62783996,1240,79.00066147,1240,78.72177788,1240,78.01201488,1240,77.87024815,1240,166.4356068,1240,172.298185,1240,68.11899198,1240,76.49162471,1240,75.74035452,1240,79.56610346,1240,103.7617809,1240,105.0070858,1240,106.3873599,1240,108.4152715,1240,85.83442554,1240,112.9970393,1240,118.5702903,1240,51.67306763,1240,77.35980217,1240,77.46978599,1240,78.24338796,1240,78.36144608,1240,77.33853964,1240,25,1240,125.1483053,1240,127.1248586,1240,123.0253346,1240,127.8513573,1240,126.242683,1240,125.6178085,1240,127.6326781,1240,128.2408665,1240,123.7330755,1240,126.7382695,1240,76.30475597,1240,132.6160144,1240,103.287435,1240,112.6180369,1240,122.8689795,1240,123.0955591,1240,122.8398214,1240,92.70733625,1240,122.258799,1240,107.1657289,1240,113.5815066,1240,110.9244625,1240,113.1865606,1240,112.4325279,1240,123.0304657,1240,108.9730123,1240,114.9831892,1240,114.5318603,1240,112.4196045,1240,113.8277751,1240,112.3276395,1240,100.5717151,1240,99.22310601,1240,108.2470146,1240,108.9334747,1240,108.4089979,1240,93.83951895,1240,72.13744589,1240,87.12217315,1240,92.26563421,1240,78.5383639,1240,78.24669381,1240,77.39857353,1240,77.26960609,1240,85.42269771,1240,38.44228404,1240,69.44529512,1240,133.6288985,1240,103.2725473,1240,113.9434187,1240,124.4783319,1240,123.5101148,1240,92.32168696,1240,113.1090757,1240,100.6109591,1240,95.55968913,1240,110.1345704,1240,108.9430368,1240,93.45373719,1240,73.36254599,1240,87.80361737,1240,93.05264651,1240,78.67576428,1240,78.36477729,1240,77.50813837,1240,77.37793443,1240,85.886952,1240,63.76180574,1240,83.58349235,1240,133.8745463,1240,103.9321107,1240,112.3098137,1240,124.9494524,1240,123.8937344,1240,93.13056769,1240,114.3294734,1240,101.6119289,1240,104.0417514,1240,111.5169465,1240,110.0902921,1240,94.32904724,1240,118.3161835,1240,69.44529512,1240,133.8745463,
,44,1280,40,1280,75.88129826,1280,72.35097645,1280,71.68335586,1280,68.13662521,1280,75.08028239,1280,74.76924421,1280,73.1859938,1280,88.75147931,1280,93.4344343,1280,80.35352317,1280,80.06176436,1280,79.30418179,1280,79.15347888,1280,166.0254491,1280,171.3986885,1280,69.51789942,1280,78.84913564,1280,75.75226533,1280,79.9907376,1280,98.34105153,1280,99.68716054,1280,95.36526031,1280,97.25585207,1280,86.93086084,1280,114.2324032,1280,119.6733623,1280,48.70210656,1280,78.55460907,1280,78.67402858,1280,79.52748652,1280,79.65201267,1280,78.5316353,1280,25,1280,114.7050201,1280,115.5570971,1280,112.3989684,1280,116.139222,1280,114.8924709,1280,115.1684132,1280,116.0162512,1280,116.4645055,1280,113.0866539,1280,115.338555,1280,70.11926434,1280,118.691232,1280,99.68962617,1280,107.2790159,1280,112.3647653,1280,112.5651419,1280,112.3573634,1280,92.83491803,1280,110.5443574,1280,95.92933373,1280,101.8381906,1280,99.93533412,1280,101.4901404,1280,100.9718716,1280,111.2105956,1280,97.55906769,1280,103.0779629,1280,102.6578587,1280,101.2885542,1280,102.2014238,1280,99.17070377,1280,95.70282062,1280,89.98957462,1280,97.85359809,1280,98.45065091,1280,98.01474256,1280,93.7168887,1280,74.70075451,1280,88.34031366,1280,93.10278779,1280,79.83507429,1280,79.53047805,1280,78.5963581,1280,78.45538897,1280,86.50641704,1280,37.58050189,1280,64.3000437,1280,119.4450883,1280,99.62515496,1280,108.3085978,1280,113.5632184,1280,112.8384438,1280,92.47524024,1280,99.69399542,1280,95.67205857,1280,86.84446698,1280,99.23923367,1280,98.35334978,1280,93.36883991,1280,76.05192871,1280,89.03155071,1280,93.80518682,1280,79.97683266,1280,79.65501539,1280,78.71520398,1280,78.57325146,1280,86.93041193,1280,59.33929583,1280,76.45868958,1280,119.6558239,1280,100.2247579,1280,106.9628901,1280,113.9831627,1280,113.1788019,1280,93.21512473,1280,100.7549042,1280,96.55051137,1280,94.13274657,1280,100.4483456,1280,99.35343984,1280,94.1428065,1280,107.221421,1280,64.3000437,1280,119.6558239,
,45,1320,40,1320,76.66317225,1320,73.29897436,1320,72.71701474,1320,69.57041055,1320,76.2030784,1320,76.01542171,1320,75.03315112,1320,87.99213372,1320,91.74779407,1320,81.43622871,1320,81.20970202,1320,80.53055781,1320,80.39085251,1320,166.2226268,1320,171.7770508,1320,70.46892354,1320,80.15037147,1320,75.47142676,1320,80.03145289,1320,94.20408808,1320,95.6170967,1320,88.58280169,1320,90.36506202,1320,86.62639603,1320,115.365676,1320,120.7971249,1320,47.64718221,1320,79.73739073,1320,79.86273549,1320,80.65176034,1320,80.77919851,1320,79.71541337,1320,25,1320,107.3723065,1320,107.6326575,1320,105.0825372,1320,108.1047208,1320,107.0973263,1320,107.8307592,1320,108.05839,1320,108.3856107,1320,105.7597191,1320,107.5103133,1320,66.63087349,1320,109.5757534,1320,96.08446693,1320,102.6424394,1320,105.0730544,1320,105.257446,1320,105.0786584,1320,91.21757083,1320,102.7467167,1320,88.99545631,1320,94.41012994,1320,92.95483031,1320,94.07889483,1320,93.70420673,1320,103.3442796,1320,90.50187249,1320,95.53975483,1320,95.12810885,1320,94.21613078,1320,94.8241161,1320,91.26451501,1320,91.53087107,1320,84.23296427,1320,91.19316221,1320,91.73626859,1320,91.35330056,1320,91.68340404,1320,75.49958497,1320,87.58105765,1320,91.4377216,1320,80.8925919,1320,80.65437731,1320,79.77726788,1320,79.64161534,1320,86.20020945,1320,37.40127316,1320,61.23054448,1320,110.1752911,1320,95.98977244,1320,103.5315058,1320,106.0266636,1320,105.4467848,1320,90.87243723,1320,91.64045406,1320,91.46046896,1320,81.27685256,1320,92.29236046,1320,91.58045879,1320,91.35739769,1320,76.93316787,1320,88.27908983,1320,92.07895903,1320,81.03545612,1320,80.78182085,1320,79.90196275,1320,79.76571126,1320,86.5939188,1320,57.19534664,1320,72.29240187,1320,110.363705,1320,96.55361322,1320,102.3441197,1320,106.4141597,1320,105.7603411,1320,91.57171073,1320,92.60439223,1320,92.26239015,1320,87.90208451,1320,93.39283906,1320,92.49039155,1320,92.06653834,1320,99.86715797,1320,61.23054448,1320,110.363705,
,46,1360,40,1360,76.49801225,1360,73.32743284,1360,72.82478526,1360,70.06896709,1360,76.32670584,1360,76.24459034,1360,75.79144847,1360,86.53521433,1360,89.4716831,1360,82.33992453,1360,82.19763561,1360,81.62957281,1360,81.50619605,1360,166.7186694,1360,172.5810766,1360,71.1480609,1360,80.83301695,1360,74.83603522,1360,79.59864158,1360,90.83947269,1360,92.28847963,1360,83.89860288,1360,85.60114598,1360,85.93234696,1360,116.3331229,1360,121.8509285,1360,46.60446907,1360,80.83561529,1360,80.96421083,1360,81.64094297,1360,81.76973228,1360,80.8155777,1360,25,1360,101.8763468,1360,101.7993545,1360,99.65649521,1360,102.1897331,1360,101.3453204,1360,102.3304504,1360,102.2039752,1360,102.4426315,1360,100.3270396,1360,101.7374341,1360,63.98105289,1360,103.062986,1360,92.82850333,1360,98.75047308,1360,99.63767544,1360,99.81204304,1360,99.65149172,1360,89.13647892,1360,97.09777387,1360,84.19019899,1360,89.19322095,1360,88.01612467,1360,88.86351454,1360,88.58105128,1360,97.65305946,1360,85.61465399,1360,90.25292401,1360,89.83772587,1360,89.21919026,1360,89.63154741,1360,85.86458114,1360,88.01952142,1360,80.01004251,1360,86.42431628,1360,86.93359784,1360,86.58289452,1360,89.2535786,1360,75.36827754,1360,86.12908126,1360,89.17594539,1360,81.79542834,1360,81.64323271,1360,80.87194843,1360,80.74794285,1360,85.51288149,1360,36.84916756,1360,58.81552487,1360,103.565131,1360,92.71526004,1360,99.55805674,1360,100.4372525,1360,99.94850735,1360,88.80123819,1360,86.1558288,1360,87.92723421,1360,77.15528201,1360,87.35671196,1360,86.74629712,1360,88.9416545,1360,76.84591265,1360,86.82980537,1360,89.77800995,1360,81.93847025,1360,81.77202412,1360,80.99988304,1360,80.87557085,1360,85.88692006,1360,55.42271293,1360,69.19568658,1360,103.7396769,1360,93.2563711,1360,98.46820414,1360,100.8043521,1360,100.2452416,1360,89.47458534,1360,87.05895681,1360,88.68090492,1360,83.36848891,1360,88.38879403,1360,87.59960612,1360,89.60973638,1360,94.53577542,1360,58.81552487,1360,103.7396769,
,47,1400,40,1400,75.78774795,1400,72.79585232,1400,72.35508632,1400,69.91309329,1400,75.82233283,1400,75.81603386,1400,75.74894999,1400,84.84026337,1400,87.18464644,1400,83.10347488,1400,83.04516875,1400,82.58780435,1400,82.48075563,1400,167.3410275,1400,173.4752216,1400,71.62465965,1400,81.07739579,1400,73.93224722,1400,78.78105369,1400,88.04204567,1400,89.49855486,1400,80.47927176,1400,82.11037219,1400,85.16159689,1400,117.092059,1400,122.7422694,1400,45.5945563,1400,81.82336137,1400,81.95326966,1400,82.50860497,1400,82.63760355,1400,81.80548411,1400,25,1400,97.65813154,1400,97.38721531,1400,95.51712915,1400,97.72013588,1400,96.9858003,1400,98.10522214,1400,97.77550579,1400,97.95362567,1400,96.1780454,1400,97.36176558,1400,61.87240245,1400,98.25373809,1400,89.9950249,1400,95.49835348,1400,95.48236621,1400,95.64897506,1400,95.50083369,1400,87.01574672,1400,92.86571579,1400,80.67460929,1400,85.35118926,1400,84.35091493,1400,85.02076422,1400,84.79748112,1400,93.39077164,1400,82.03338858,1400,86.3585388,1400,85.94001984,1400,85.50755189,1400,85.79586385,1400,81.97179813,1400,85.09973194,1400,76.79586611,1400,82.85918542,1400,83.342827,1400,83.01444272,1400,86.89098724,1400,74.69702679,1400,84.44251162,1400,86.90099137,1400,82.57697944,1400,82.51061228,1400,81.85576831,1400,81.74500777,1400,84.75710865,1400,36.25178693,1400,56.91262432,1400,98.6932666,1400,89.8723759,1400,96.24806437,1400,96.18297029,1400,95.7529697,1400,86.69029578,1400,82.21444708,1400,84.99741121,1400,74.0385193,1400,83.69006483,1400,83.14210179,1400,86.59111479,1400,76.18610502,1400,85.1385312,1400,87.47399325,1400,82.71940548,1400,82.63961031,1400,81.98503833,1400,81.87417395,1400,85.11619762,1400,53.88803698,1400,66.76949942,1400,98.85774989,1400,90.39455075,1400,95.22964636,1400,96.53428515,1400,96.03668351,1400,87.34150558,1400,83.07160173,1400,85.71447575,1400,79.93613576,1400,84.67051395,1400,83.95255973,1400,87.22795474,1400,90.52881581,1400,56.91262432,1400,98.85774989,
,48,1440,40,1440,74.79671197,1440,71.95683975,1440,71.56037329,1440,69.34868059,1440,74.95869746,1440,74.99992814,1440,75.17820198,1440,83.14232045,1440,85.11854055,1440,83.74662495,1440,83.76417393,1440,83.40454829,1440,83.31182445,1440,167.9518791,1440,174.2555177,1440,71.93719067,1440,80.99230349,1440,72.88286368,1440,77.72188238,1440,85.7045681,1440,87.14626621,1440,77.91396978,1440,79.47581751,1440,84.44161167,1440,117.616283,1440,123.392739,1440,44.77105414,1440,82.68799162,1440,82.81770922,1440,83.25987491,1440,83.38803862,1440,82.67216651,1440,25,1440,94.38415217,1440,94.00585569,1440,92.31706045,1440,94.30056291,1440,93.63939542,1440,94.82150682,1440,94.38011896,1440,94.52012651,1440,92.9644338,1440,94.00156227,1440,60.23505127,1440,94.64193769,1440,87.59145924,1440,92.79260003,1440,92.27090734,1440,92.43101377,1440,92.29177821,1440,85.04804405,1440,89.64475569,1440,78.03469736,1440,82.45568615,1440,81.56898099,1440,82.12743907,1440,81.94128638,1440,90.1464234,1440,79.33568033,1440,83.41986987,1440,83.00315844,1440,82.68412039,1440,82.89681242,1440,79.09332428,1440,82.71049216,1440,74.34938491,1440,80.14789624,1440,80.61064556,1440,80.29904691,1440,84.78191424,1440,73.74524607,1440,82.75511096,1440,84.8460198,1440,83.25052063,1440,83.2616396,1440,82.716675,1440,82.61858411,1440,84.05780596,1440,35.78355296,1440,55.45694704,1440,95.04027736,1440,87.46522871,1440,93.50002117,1440,92.90647488,1440,92.51526114,1440,84.73257816,1440,79.30656173,1440,82.60445316,1440,71.68340323,1440,80.91248683,1440,80.40585888,1440,84.49303709,1440,75.22098838,1440,83.43955055,1440,85.39518006,1440,83.39147362,1440,83.38980072,1440,82.84579033,1440,82.74773902,1440,84.40415734,1440,52.66050099,1440,64.88965283,1440,95.19705747,1440,87.96996177,1440,92.53538768,1440,93.24444889,1440,92.78802557,1440,85.36283304,1440,80.12632444,1440,83.29138642,1440,77.32585726,1440,81.85069754,1440,81.1813451,1440,85.10390369,1440,87.46799991,1440,55.45694704,1440,95.19705747,
,49,1480,40,1480,73.71549853,1480,71.0032348,1480,70.63833283,1480,68.59460593,1480,73.95027734,1480,74.01933264,1480,74.34362381,1480,81.55209712,1480,83.32043162,1480,84.29457419,1480,84.3783309,1480,84.10195324,1480,84.02133329,1480,168.4655547,1480,174.8330112,1480,72.12850133,1480,80.6872461,1480,71.80556245,1480,76.57539888,1480,83.72222666,1480,85.13600758,1480,75.92140056,1480,77.41727621,1480,83.80901237,1480,117.9319749,1480,123.7953502,1480,44.11010727,1480,83.44080852,1480,83.56931856,1480,83.91148416,1480,84.03807852,1480,83.42682296,1480,25,1480,91.76172925,1480,91.32630207,1480,89.76257004,1480,91.5953086,1480,90.98439581,1480,92.18775668,1480,91.68815446,1480,91.8045746,1480,90.39419325,1480,91.33444734,1480,58.94045645,1480,91.822421,1480,85.55201516,1480,90.51552079,1480,89.71021479,1480,89.8647782,1480,89.73228703,1480,83.29000552,1480,87.10934255,1480,75.98373696,1480,80.19748674,1480,79.38623102,1480,79.87361647,1480,79.71115478,1480,87.59253398,1480,77.23370427,1480,81.12565601,1480,80.71438599,1480,80.46435258,1480,80.63104157,1480,76.87974836,1480,80.7418268,1480,72.43081948,1480,78.02003837,1480,78.46561816,1480,78.16710779,1480,82.95350054,1480,72.70128452,1480,81.17607289,1480,83.05781688,1480,83.8343293,1480,83.91303979,1480,83.46615653,1480,83.37945195,1480,83.44800442,1480,35.41925432,1480,54.316073,1480,92.19209508,1480,85.42517134,1480,91.19154096,1480,90.30058221,1480,89.93645368,1480,82.98404777,1480,77.07395453,1480,80.63503001,1480,69.84445355,1480,78.73849108,1480,78.26097926,1480,82.67433038,1480,74.14935126,1480,81.84508819,1480,83.58701156,1480,83.97319813,1480,84.03963009,1480,83.5941044,1480,83.50753958,1480,83.78326802,1480,51.6777319,1480,63.40303868,1480,92.34275479,1480,85.91398673,1480,90.26746857,1480,90.62703425,1480,90.19983247,1480,83.59484944,1480,77.86304528,1480,81.29691093,1480,75.27934543,1480,79.64181271,1480,79.00766721,1480,83.26336273,1480,85.05230524,1480,54.316073,1480,92.34275479,
,50,1520,40,1520,72.63744219,1520,70.03443233,1520,69.69305164,1520,67.77722949,1520,72.91242343,1520,72.99751135,1520,73.40793209,1520,80.09107194,1520,81.74974333,1520,84.77276464,1520,84.91458687,1520,84.7098209,1520,84.63954318,1520,168.8641031,1520,175.2152118,1520,72.23672656,1520,80.24791258,1520,70.76004495,1520,75.43057622,1520,82.00038523,1520,83.38021658,1520,74.30619958,1520,75.73951654,1520,83.25613935,1520,118.0914032,1520,123.9972879,1520,43.55244908,1520,84.10553539,1520,84.23221371,1520,84.48629999,1520,84.61087845,1520,84.09318828,1520,25,1520,89.5737093,1520,89.10958607,1520,87.63794181,1520,89.36054403,1520,88.78634325,1520,89.98797667,1520,89.46039952,1520,89.56191516,1520,88.25320559,1520,89.12567856,1520,57.87359116,1520,89.51518645,1520,83.78844939,1520,88.5531455,1520,87.58357457,1520,87.73333772,1520,87.6062748,1520,81.72256508,1520,85.02577533,1520,74.32193043,1520,78.35920294,1520,77.60140861,1520,78.04126249,1520,77.8946438,1520,85.49393246,1520,75.52618669,1520,79.25656357,1520,78.85306538,1520,78.64631539,1520,78.78414898,1520,75.09890645,1520,79.07932935,1520,70.85764095,1520,76.28235628,1520,76.7134872,1520,76.4257144,1520,81.35877478,1520,71.65789251,1520,79.72608323,1520,81.49584824,1520,84.34970812,1520,84.48767247,1520,84.12791346,1520,84.05136133,1520,82.91800214,1520,35.11390816,1520,53.38077493,1520,89.86319614,1520,83.66227578,1520,89.20454298,1520,88.13985616,1520,87.79622242,1520,81.42533349,1520,75.27922573,1520,78.97284509,1520,68.34045672,1520,76.9655258,1520,76.5104316,1520,81.08804965,1520,73.071603,1520,80.37814359,1520,82.00790246,1520,84.48613226,1520,84.61224584,1520,84.25407042,1520,84.17772941,1520,83.24342108,1520,50.85629454,1520,62.17904158,1520,90.00885885,1520,84.13662249,1520,88.31210652,1520,88.45623657,1520,88.05144658,1520,82.01825195,1520,76.04253202,1520,79.61341825,1520,73.60231479,1520,77.83931998,1520,77.23282733,1520,81.65833678,1520,83.06466051,1520,53.38077493,1520,90.00885885,
,51,1560,40,1560,71.60498563,1560,69.09589502,1560,68.77222127,1560,66.95481503,1560,71.89836311,1560,71.99154225,1560,72.44744995,1560,78.76664982,1560,80.38054648,1560,85.19167352,1560,85.38429237,1560,85.24113125,1560,85.17969676,1560,169.1411855,1560,175.4120838,1560,72.27883643,1560,79.7151447,1560,69.77410485,1560,74.32974167,1560,80.49952894,1560,81.84280173,1560,72.97422766,1560,74.34838799,1560,82.77520518,1560,118.121794,1560,124.0257405,1560,43.07950792,1560,84.69229701,1560,84.81671159,1560,84.99372898,1560,85.11598429,1560,84.68139838,1560,25,1560,87.7265825,1560,87.25136111,1560,85.84879033,1560,87.48941234,1560,86.94253835,1560,88.12919033,1560,87.59233487,1560,87.68463186,1560,86.4478295,1560,87.27236428,1560,56.98227208,1560,87.59740305,1560,82.25823163,1560,86.85390346,1560,85.79472641,1560,85.94030762,1560,85.81767939,1560,80.33215915,1560,83.28855726,1560,72.95217483,1560,76.83854069,1560,76.11899993,1560,76.52693331,1560,76.39095567,1560,83.74431701,1560,74.11518191,1560,77.70924532,1560,77.31435261,1560,77.13405433,1560,77.25425319,1560,73.63759642,1560,77.66336288,1560,69.54832192,1560,74.83958696,1560,75.25839088,1560,74.97951856,1560,79.96877467,1560,70.65725809,1560,78.41225018,1560,80.13443301,1560,84.80516032,1560,84.99494071,1560,84.71204979,1560,84.64447755,1560,82.45915177,1560,34.85678648,1560,52.60272491,1560,87.92876163,1560,82.13354529,1560,87.48572577,1560,86.32489267,1560,85.99702255,1560,80.04295814,1560,73.80797392,1560,77.55802087,1560,67.09142689,1560,75.4957855,1560,75.05798952,1560,79.70553804,1560,72.03364395,1560,79.04695544,1560,80.63163846,1560,84.93890226,1560,85.11719025,1560,84.83598305,1560,84.76867139,1560,82.77576209,1560,50.1630554,1560,61.15686526,1560,88.07028265,1560,82.59477612,1560,86.61838469,1560,86.63242325,1560,86.24511379,1560,80.61952194,1560,74.54930319,1560,78.18025742,1560,72.20717594,1560,76.34426896,1560,75.75962126,1560,80.25957447,1560,81.40527474,1560,52.60272491,1560,88.12919033,
